t_rel	session_idx	ms	outcome
1.736	150	319.67	ok
1.84	39	216.71	ok
1.826	29	231.08	ok
1.864	56	193.25	ok
1.824	158	233.33	ok
1.855	95	206.64	ok
1.869	96	193.28	ok
1.854	86	207.91	ok
1.825	38	237.63	ok
1.857	77	206.05	ok
1.801	35	262.5	ok
1.831	89	232.29	ok
1.862	60	203.69	ok
1.827	32	239.89	ratelimited
1.846	15	221.61	ratelimited
1.833	12	235.44	ok
1.794	74	276.4	ok
1.864	83	206.51	ok
1.862	66	211.67	ok
1.847	30	227.3	ok
1.884	42	190.15	ratelimited
1.767	48	307.37	ok
1.885	100	189.9	ok
1.866	69	209.25	ok
1.865	97	209.82	ok
1.847	33	227.82	ok
1.877	157	199.92	ok
1.874	47	209.28	ok
1.871	155	212.7	ok
1.87	80	214.27	ok
1.87	92	213.99	ok
1.889	71	195.08	ok
1.847	72	238.86	ok
1.866	36	219.38	ratelimited
1.861	54	224.82	ratelimited
1.768	45	319.33	ok
1.845	81	242.31	ok
1.883	93	204.72	ok
1.713	153	374.63	ok
1.885	78	203.61	ok
1.872	57	215.94	ratelimited
1.875	90	213.44	ratelimited
1.791	51	297.94	ok
1.873	99	218.04	ok
1.863	84	229.83	ok
1.862	75	232.56	ok
1.868	87	226.18	ok
1.869	159	231.43	ok
1.86	156	241.32	ratelimited
1.889	101	213.46	ok
1.893	62	209.68	ok
1.897	98	212.39	ok
1.863	24	248.83	ratelimited
1.902	106	211.11	ok
1.93	115	183.25	ok
1.892	27	226.96	ok
1.925	116	197.85	ok
1.916	103	217.03	ok
1.925	109	213.7	ok
1.906	105	234.28	ok
1.922	110	220.71	ok
1.925	113	218.1	ok
1.973	129	175.33	ok
1.961	120	195.55	ok
1.885	63	272.27	ratelimited
1.951	114	208.66	ok
1.896	102	266.04	ok
1.927	119	235.77	ok
1.929	107	233.78	ok
1.958	122	205.14	ok
1.99	132	173.3	ok
1.916	104	247.57	ok
2.101	48	63.83	ok
2.022	6	142.71	ok
2.03	9	146.41	ok
2.0	139	181.28	ok
1.937	82	244.06	ok
1.971	127	210.41	ok
1.957	118	224.99	ok
1.957	124	224.69	ok
1.99	133	192.4	ok
1.93	112	252.9	ok
1.962	121	221.07	ok
1.993	136	190.32	ok
1.98	130	203.94	ok
1.934	79	253.62	ok
2.008	142	182.06	ok
1.959	125	232.82	ok
1.991	134	201.12	ok
1.97	128	221.88	ok
2.01	137	187.2	ok
1.967	126	235.75	ok
2.021	148	185.59	ok
2.008	145	198.84	ok
2.007	1	200.53	ok
2.02	4	189.33	ok
2.022	7	187.77	ok
2.004	0	207.64	ok
1.936	108	276.06	ok
2.048	18	164.67	ok
1.938	117	274.87	ok
1.988	135	224.23	ok
2.069	150	143.38	ok
1.974	131	240.24	ok
2.005	140	209.36	ok
2.025	5	189.65	ok
2.018	8	196.53	ok
1.929	111	285.93	ok
2.002	138	212.96	ok
2.088	153	127.23	ok
2.031	16	184.19	ok
2.03	14	186.07	ok
2.027	143	189.31	ok
2.004	141	215.55	ok
1.986	123	233.57	ok
2.125	51	95.17	ok
2.008	3	212.55	ok
2.025	147	196.24	ok
2.032	144	189.83	ok
2.055	21	173.9	ok
2.167	12	71.07	ratelimited
2.031	11	211.58	ok
2.027	10	215.56	ok
2.103	45	140.67	ok
2.173	39	83.29	ok
2.04	20	217.5	ok
2.03	146	231.55	ok
2.035	22	231.78	ok
2.032	151	271.03	ok
2.181	72	127.27	ok
2.195	60	112.69	ok
2.039	19	270.4	ok
2.035	13	274.47	ok
2.179	15	129.96	ok
2.18	81	130.29	ok
2.052	28	257.57	ok
2.018	2	291.68	ok
2.182	33	129.3	ok
2.089	49	222.83	ok
2.042	31	269.82	ok
2.193	156	138.3	ok
2.199	69	132.43	ok
2.196	66	136.26	ok
2.095	34	249.84	ok
2.115	61	238.68	ok
2.122	64	231.39	ok
2.103	46	251.46	ok
2.12	70	234.82	ok
2.098	55	257.33	ok
2.1	43	258.27	ok
2.187	91	196.86	ok
2.049	154	337.95	ok
2.106	52	281.1	ok
2.127	73	260.72	ok
2.196	24	192.59	ok
2.18	30	213.91	ok
2.202	96	192.34	ok
2.143	58	254.34	ok
2.13	76	267.96	ok
2.163	67	236.57	ok
2.194	54	211.74	ok
2.2	36	206.6	ok
2.195	75	211.38	ok
2.203	159	203.96	ok
2.206	99	200.53	ok
2.206	57	201.79	ok
2.23	102	177.76	ok
2.216	93	191.62	ok
2.209	90	199.44	ok
