t_rel	session_idx	ms	outcome
6.343	34	399.7	ok
6.342	31	401.46	ok
6.344	29	400.08	ok
6.335	6	420.5	ok
6.351	3	406.74	ok
6.343	25	417.8	ok
6.333	42	428.17	ok
6.352	27	422.79	ok
6.354	49	465.53	ok
6.355	22	465.94	ok
6.431	51	391.5	ok
6.505	18	384.06	ok
6.504	50	386.46	ok
6.455	44	435.62	ok
6.493	9	398.59	ok
6.468	15	424.43	ok
6.481	8	411.36	ok
6.503	16	390.48	ok
6.509	17	384.7	ok
6.482	7	412.35	ok
6.528	11	385.27	ok
6.528	23	398.13	ok
6.526	20	401.98	ok
6.557	26	371.13	ok
6.546	38	383.3	ok
6.55	2	379.64	ok
6.545	41	385.33	ok
6.558	37	383.83	ok
6.566	14	377.43	ok
6.557	32	395.18	ok
6.541	1	411.77	ok
6.567	4	393.4	ok
6.567	13	416.03	ok
6.566	43	440.46	ok
6.586	10	421.79	ok
6.644	47	380.03	ok
6.611	52	418.19	ok
6.654	28	390.79	ok
6.653	35	407.59	ok
6.659	46	402.01	ok
6.659	48	409.31	ok
6.612	40	470.24	ok
6.662	33	420.57	ok
6.658	30	434.45	ok
6.688	19	432.2	ok
6.712	0	418.45	ok
6.687	39	457.64	ok
6.726	45	434.16	ok
6.721	21	440.26	ok
6.687	12	474.85	ok
6.725	24	437.05	ok
6.704	36	459.04	ok
6.743	34	436.68	ok
6.744	31	453.04	ok
6.756	6	452.61	ok
6.72	5	488.87	ok
6.758	3	451.92	ok
6.744	29	471.75	ok
6.762	42	455.23	ok
6.819	49	399.8	ok
6.775	27	446.68	ok
6.822	51	400.23	ok
6.892	15	337.86	ok
6.822	22	409.76	ok
6.891	44	344.54	ok
6.89	50	359.75	ok
6.893	8	378.0	ok
6.761	25	510.97	ok
6.893	16	430.73	ok
6.926	23	402.94	ok
6.894	17	436.48	ok
6.913	11	418.06	ok
6.892	9	441.91	ok
6.928	20	406.18	ok
6.894	7	440.17	ok
6.889	18	447.97	ok
6.929	26	409.16	ok
6.931	41	428.56	ok
6.953	1	412.11	ok
6.929	38	439.57	ok
6.93	2	439.89	ok
6.961	4	431.76	ok
6.943	14	450.1	ok
6.942	37	456.93	ok
7.007	43	392.9	ok
7.03	52	410.89	ok
7.045	28	396.8	ok
7.025	47	418.24	ok
6.952	32	491.18	ok
7.008	10	435.98	ok
6.983	13	467.88	ok
7.061	46	397.18	ok
7.068	48	395.52	ok
7.12	19	360.57	ok
7.083	40	399.21	ok
7.083	33	408.7	ok
7.093	30	399.97	ok
7.061	35	446.41	ok
7.145	39	363.99	ok
7.13	0	383.63	ok
7.162	12	352.94	ok
7.161	21	367.06	ok
7.163	36	389.32	ok
7.163	24	390.6	ok
7.209	6	360.48	ok
7.18	34	389.84	ok
7.161	45	410.07	ok
