seq	arm	started_at	elapsed_ms	errno
474	B	2026-08-13 17:52:18.466	63	0
475	B	2026-08-13 17:52:18.737	13	0
476	B	2026-08-13 17:52:18.963	55	0
477	B	2026-08-13 17:52:19.231	9	0
478	B	2026-08-13 17:52:19.456	76	0
479	B	2026-08-13 17:52:19.744	14	0
480	B	2026-08-13 17:52:19.970	6	0
481	B	2026-08-13 17:52:20.185	12	0
482	B	2026-08-13 17:52:20.410	17	0
483	B	2026-08-13 17:52:20.659	12	0
484	B	2026-08-13 17:52:20.883	13	0
485	B	2026-08-13 17:52:21.136	16	0
486	B	2026-08-13 17:52:21.363	17	0
487	B	2026-08-13 17:52:21.590	8	0
488	B	2026-08-13 17:52:21.804	14	0
489	B	2026-08-13 17:52:22.034	16	0
490	B	2026-08-13 17:52:22.262	6	0
491	B	2026-08-13 17:52:22.476	11	0
492	B	2026-08-13 17:52:22.700	27	0
493	B	2026-08-13 17:52:22.959	17	0
494	B	2026-08-13 17:52:23.189	29	0
495	B	2026-08-13 17:52:23.440	15	0
496	B	2026-08-13 17:52:23.670	26	0
497	B	2026-08-13 17:52:23.918	13	0
498	B	2026-08-13 17:52:24.147	30	0
499	B	2026-08-13 17:52:24.404	16	0
500	B	2026-08-13 17:52:24.634	25	0
501	B	2026-08-13 17:52:24.883	15	0
502	B	2026-08-13 17:52:25.112	29	0
503	B	2026-08-13 17:52:25.363	13	0
504	B	2026-08-13 17:52:25.592	26	0
505	B	2026-08-13 17:52:25.849	14	0
506	B	2026-08-13 17:52:26.078	12	0
507	B	2026-08-13 17:52:26.299	14	0
508	B	2026-08-13 17:52:26.529	16	0
509	B	2026-08-13 17:52:26.758	7	0
510	B	2026-08-13 17:52:26.973	16	0
511	B	2026-08-13 17:52:27.201	27	0
512	B	2026-08-13 17:52:27.452	15	0
513	B	2026-08-13 17:52:27.683	30	0
514	B	2026-08-13 17:52:27.934	11	0
515	B	2026-08-13 17:52:28.161	14	0
516	B	2026-08-13 17:52:28.386	16	0
517	B	2026-08-13 17:52:28.619	12	0
518	B	2026-08-13 17:52:28.845	8	0
519	B	2026-08-13 17:52:29.059	11	0
520	B	2026-08-13 17:52:29.283	29	0
521	B	2026-08-13 17:52:29.536	15	0
522	B	2026-08-13 17:52:29.767	30	0
523	B	2026-08-13 17:52:30.019	13	0
524	B	2026-08-13 17:52:30.247	25	0
525	B	2026-08-13 17:52:30.484	14	0
526	B	2026-08-13 17:52:30.714	26	0
527	B	2026-08-13 17:52:30.965	12	0
528	B	2026-08-13 17:52:31.192	26	0
529	B	2026-08-13 17:52:31.444	15	0
530	B	2026-08-13 17:52:31.675	31	0
531	B	2026-08-13 17:52:31.932	12	0
532	B	2026-08-13 17:52:32.154	7	0
533	B	2026-08-13 17:52:32.368	7	0
534	B	2026-08-13 17:52:32.581	14	0
535	B	2026-08-13 17:52:32.812	11	0
536	B	2026-08-13 17:52:33.032	10	0
537	B	2026-08-13 17:52:33.259	16	0
538	B	2026-08-13 17:52:33.503	8	0
539	B	2026-08-13 17:52:33.718	12	0
540	B	2026-08-13 17:52:33.941	6	0
541	B	2026-08-13 17:52:34.153	9	0
542	B	2026-08-13 17:52:34.370	8	0
543	B	2026-08-13 17:52:34.588	13	0
544	B	2026-08-13 17:52:34.815	6	0
545	B	2026-08-13 17:52:35.035	8	0
546	B	2026-08-13 17:52:35.256	14	0
547	B	2026-08-13 17:52:35.477	14	0
548	B	2026-08-13 17:52:35.708	17	0
549	B	2026-08-13 17:52:35.936	15	0
550	B	2026-08-13 17:52:36.167	16	0
551	B	2026-08-13 17:52:36.401	9	0
552	B	2026-08-13 17:52:36.623	12	0
553	B	2026-08-13 17:52:36.843	6	0
554	B	2026-08-13 17:52:37.055	14	0
555	B	2026-08-13 17:52:37.285	16	0
556	B	2026-08-13 17:52:37.511	21	0
557	B	2026-08-13 17:52:37.742	15	0
558	B	2026-08-13 17:52:37.967	27	0
559	B	2026-08-13 17:52:38.210	17	0
560	B	2026-08-13 17:52:38.441	24	0
561	B	2026-08-13 17:52:38.688	14	0
562	B	2026-08-13 17:52:38.919	28	0
563	B	2026-08-13 17:52:39.169	15	0
564	B	2026-08-13 17:52:39.400	13	0
565	B	2026-08-13 17:52:39.621	13	0
566	B	2026-08-13 17:52:39.850	16	0
567	B	2026-08-13 17:52:40.078	6	0
